order_id,order_date,ship_date,customer_id,product_id,sales,quantity,profit,discount
CA-2023-145457,2023-03-24,2023-03-27,CP-12085,FUR-FU-10003832,46.9,5,13.132,0.0
US-2024-163657,2024-09-02,2024-09-06,JL-15235,OFF-BI-10000138,18.72,5,6.552,0.2
US-2024-163657,2024-09-02,2024-09-06,JL-15235,FUR-TA-10004607,236.528,2,-2.9566,0.2
CA-2023-120446,2023-11-16,2023-11-18,JG-15805,OFF-LA-10003148,18.9,3,8.694,0.0
CA-2022-109932,2022-12-09,2022-12-11,VP-21760,OFF-PA-10001804,10.688,2,3.7408,0.2
CA-2022-109932,2022-12-09,2022-12-11,VP-21760,OFF-ST-10000036,237.096,3,20.7459,0.2
CA-2024-127474,2024-02-03,2024-02-07,RD-19810,OFF-PA-10001166,5.184,1,1.8144,0.2
CA-2024-127474,2024-02-03,2024-02-07,RD-19810,OFF-PA-10001033,65.584,2,23.7742,0.2
CA-2024-127474,2024-02-03,2024-02-07,RD-19810,FUR-FU-10004597,22.2,1,-26.085,0.6
CA-2024-127474,2024-02-03,2024-02-07,RD-19810,OFF-PA-10000418,419.4,5,146.79,0.2
CA-2024-115448,2024-11-11,2024-11-14,MH-18025,FUR-FU-10004090,88.92,5,14.4495,0.2
CA-2024-105669,2024-09-17,2024-09-22,SJ-20125,OFF-AR-10000390,9.912,3,3.2214,0.2
CA-2024-105669,2024-09-17,2024-09-22,SJ-20125,FUR-CH-10003774,318.43,5,-77.333,0.3
CA-2024-105669,2024-09-17,2024-09-22,SJ-20125,OFF-BI-10002412,5.8,5,-10.15,0.8
CA-2024-105669,2024-09-17,2024-09-22,SJ-20125,TEC-PH-10002415,1415.76,6,88.485,0.2
CA-2024-134796,2024-06-25,2024-07-01,FM-14380,TEC-PH-10003505,148.48,2,16.704,0.2
CA-2025-137743,2025-07-30,2025-08-04,KH-16360,OFF-LA-10003663,9.248,4,3.1212,0.2
CA-2025-137743,2025-07-30,2025-08-04,KH-16360,OFF-ST-10001780,1036.624,2,51.8312,0.2
CA-2023-137974,2023-04-16,2023-04-18,LL-16840,TEC-PH-10002033,569.64,2,148.1064,0.0
CA-2023-137974,2023-04-16,2023-04-18,LL-16840,OFF-BI-10001036,9.14,1,4.57,0.0
CA-2023-137974,2023-04-16,2023-04-18,LL-16840,FUR-FU-10001468,1196.86,7,119.686,0.0
CA-2023-137974,2023-04-16,2023-04-18,LL-16840,FUR-BO-10001519,523.26,9,125.5824,0.0
US-2023-136987,2023-04-11,2023-04-14,AR-10540,TEC-CO-10001943,639.968,4,215.9892,0.2
US-2023-136987,2023-04-11,2023-04-14,AR-10540,OFF-PA-10003127,52.76,2,24.2696,0.0
CA-2023-138485,2023-02-27,2023-03-01,NP-18670,TEC-AC-10002076,538.92,9,80.838,0.0
CA-2025-103709,2025-09-08,2025-09-15,LP-17095,OFF-AR-10003338,14.88,2,3.72,0.0
CA-2025-103709,2025-09-08,2025-09-15,LP-17095,OFF-PA-10004610,34.24,8,15.408,0.0
CA-2025-103709,2025-09-08,2025-09-15,LP-17095,OFF-ST-10001272,261.74,2,65.435,0.0
CA-2025-138282,2025-05-19,2025-05-23,AH-10690,OFF-AP-10001366,87.84,8,23.7168,0.0
CA-2024-148985,2024-11-11,2024-11-15,TB-21190,FUR-FU-10001424,34.92,4,11.8728,0.0
CA-2022-138100,2022-09-15,2022-09-20,AA-10315,OFF-PA-10000349,14.94,3,7.0218,0.0
CA-2022-138100,2022-09-15,2022-09-20,AA-10315,FUR-FU-10002456,14.56,2,6.2608,0.0
CA-2023-100734,2023-09-15,2023-09-20,AC-10615,OFF-BI-10002609,3.576,4,-2.8608,0.7
CA-2023-100734,2023-09-15,2023-09-20,AC-10615,OFF-ST-10001522,147.184,2,-29.4368,0.2
CA-2025-139997,2025-07-01,2025-07-03,EM-14140,TEC-CO-10000971,1499.95,5,449.985,0.0
CA-2025-109652,2025-04-10,2025-04-15,QJ-19255,OFF-AR-10000034,13.568,4,3.2224,0.2
CA-2022-167199,2022-01-06,2022-01-10,ME-17320,FUR-CH-10004063,2573.82,9,746.4078,0.0
CA-2022-167199,2022-01-06,2022-01-10,ME-17320,OFF-BI-10004632,609.98,2,274.491,0.0
CA-2022-167199,2022-01-06,2022-01-10,ME-17320,OFF-AR-10001662,5.48,2,1.4796,0.0
CA-2022-167199,2022-01-06,2022-01-10,ME-17320,TEC-PH-10004977,391.98,2,113.6742,0.0
CA-2022-167199,2022-01-06,2022-01-10,ME-17320,TEC-PH-10004539,755.96,4,204.1092,0.0
CA-2022-167199,2022-01-06,2022-01-10,ME-17320,OFF-FA-10001883,31.12,4,0.3112,0.0
CA-2022-167199,2022-01-06,2022-01-10,ME-17320,OFF-PA-10000955,6.54,1,3.0084,0.0
CA-2025-124583,2025-09-01,2025-09-03,LB-16795,OFF-EN-10002500,12.78,1,5.751,0.0
CA-2022-113964,2022-09-23,2022-09-30,JP-16135,OFF-BI-10004654,18.464,4,6.924,0.2
CA-2022-129938,2022-12-15,2022-12-17,EB-13705,FUR-CH-10003774,445.802,7,-108.2662,0.3
CA-2024-135111,2024-12-28,2018-01-02,CS-12400,OFF-AR-10004707,2.48,1,0.868,0.0
CA-2024-135111,2024-12-28,2018-01-02,CS-12400,OFF-BI-10004040,25.9,5,12.691,0.0
US-2023-134558,2023-12-19,2023-12-24,PM-19135,OFF-PA-10001184,29.9,5,14.651,0.0
US-2023-134558,2023-12-19,2023-12-24,PM-19135,TEC-AC-10004145,2249.91,9,517.4793,0.0
US-2023-134558,2023-12-19,2023-12-24,PM-19135,FUR-TA-10003473,1053.164,4,-105.3164,0.3
CA-2024-157196,2024-11-05,2024-11-09,AA-10645,OFF-PA-10003172,12.96,2,6.2208,0.0
CA-2023-108672,2023-09-10,2023-09-16,FA-14230,FUR-FU-10003799,106.68,6,33.0708,0.0
US-2024-118598,2024-11-16,2024-11-16,CM-12190,TEC-PH-10002583,119.94,6,5.997,0.0
US-2024-160836,2024-09-11,2024-09-16,CC-12475,OFF-PA-10004239,10.272,3,3.21,0.2
US-2024-160836,2024-09-11,2024-09-16,CC-12475,FUR-TA-10002855,512.19,5,-65.853,0.3
US-2024-160836,2024-09-11,2024-09-16,CC-12475,OFF-AP-10001626,1.556,2,-4.2012,0.8
CA-2024-121048,2024-07-14,2024-07-18,TC-21295,OFF-BI-10004022,4.448,2,1.4456,0.2
CA-2024-121048,2024-07-14,2024-07-18,TC-21295,FUR-FU-10003601,276.69,3,49.8042,0.0
CA-2024-121048,2024-07-14,2024-07-18,TC-21295,OFF-FA-10000490,4.96,4,2.3312,0.0
CA-2024-121048,2024-07-14,2024-07-18,TC-21295,OFF-AR-10004042,71.92,4,20.8568,0.0
CA-2024-121048,2024-07-14,2024-07-18,TC-21295,FUR-FU-10002960,18.84,3,7.9128,0.0
CA-2024-121048,2024-07-14,2024-07-18,TC-21295,TEC-AC-10000991,140.97,3,19.7358,0.0
CA-2024-121048,2024-07-14,2024-07-18,TC-21295,TEC-PH-10004977,470.376,3,52.9173,0.2
US-2024-120227,2024-03-30,2024-03-30,TB-21400,OFF-AR-10000817,6.08,2,2.0672,0.0
US-2024-120227,2024-03-30,2024-03-30,TB-21400,TEC-PH-10002447,164.792,1,18.5391,0.2
CA-2025-158043,2025-01-31,2025-02-04,JK-15325,OFF-EN-10003134,23.36,2,11.68,0.0
US-2024-106579,2024-06-08,2024-06-13,BW-11200,OFF-BI-10000309,12.176,4,-18.8728,0.8
CA-2022-115889,2022-11-02,2022-11-06,SH-20395,TEC-PH-10001615,46.384,2,5.2182,0.2
CA-2022-115889,2022-11-02,2022-11-06,SH-20395,OFF-ST-10003208,362.92,2,105.2468,0.0
US-2024-161935,2024-07-14,2024-07-18,JL-15835,OFF-PA-10000605,9.248,2,3.3524,0.2
US-2024-161935,2024-07-14,2024-07-18,JL-15835,TEC-PH-10000560,1889.946,9,-377.9892,0.4
US-2024-161935,2024-07-14,2024-07-18,JL-15835,OFF-ST-10003455,62.04,5,4.653,0.2
US-2024-161935,2024-07-14,2024-07-18,JL-15835,FUR-FU-10002937,396.92,5,148.845,0.2
US-2024-161935,2024-07-14,2024-07-18,JL-15835,OFF-ST-10001837,239.456,7,17.9592,0.2
US-2024-161935,2024-07-14,2024-07-18,JL-15835,OFF-AR-10004757,13.12,5,2.132,0.2
US-2024-167920,2024-12-09,2024-12-12,JL-15835,OFF-BI-10004236,29.36,2,13.5056,0.0
US-2024-167920,2024-12-09,2024-12-12,JL-15835,OFF-AP-10000159,214.9,5,62.321,0.0
US-2024-167920,2024-12-09,2024-12-12,JL-15835,OFF-BI-10003274,15.92,4,7.4824,0.0
US-2024-167920,2024-12-09,2024-12-12,JL-15835,TEC-AC-10001013,146.45,5,48.3285,0.0
US-2024-167920,2024-12-09,2024-12-12,JL-15835,OFF-ST-10004963,15.14,1,0.6056,0.0
US-2024-167920,2024-12-09,2024-12-12,JL-15835,OFF-LA-10004409,5.76,2,2.6496,0.0
US-2024-167920,2024-12-09,2024-12-12,JL-15835,TEC-CO-10001046,1399.98,2,629.991,0.0
CA-2025-162383,2025-09-05,2025-09-11,MD-17350,OFF-BI-10002824,8.952,2,-7.46,0.7
CA-2025-162383,2025-09-05,2025-09-11,MD-17350,OFF-BI-10001757,8.856,6,-6.4944,0.7
CA-2025-162383,2025-09-05,2025-09-11,MD-17350,FUR-CH-10004477,85.246,2,-1.2178,0.3
CA-2022-125731,2022-09-10,2022-09-16,CL-12565,OFF-EN-10003072,21.728,7,7.6048,0.2
CA-2022-125731,2022-09-10,2022-09-16,CL-12565,FUR-CH-10003973,1487.04,5,148.704,0.2
US-2024-106145,2024-09-26,2024-09-26,RA-19885,OFF-EN-10001028,71.88,6,33.0648,0.0
US-2024-106145,2024-09-26,2024-09-26,RA-19885,FUR-FU-10003829,9.24,3,2.9568,0.0
US-2024-106145,2024-09-26,2024-09-26,RA-19885,OFF-PA-10002245,35.88,6,16.146,0.0
US-2024-106145,2024-09-26,2024-09-26,RA-19885,OFF-BI-10002215,17.04,3,5.538,0.2
US-2024-106145,2024-09-26,2024-09-26,RA-19885,OFF-BI-10003925,931.176,3,314.2719,0.2
CA-2025-107146,2025-06-17,2025-06-19,LC-16885,FUR-FU-10002298,266.352,3,-13.3176,0.2
CA-2025-107146,2025-06-17,2025-06-19,LC-16885,FUR-CH-10004853,483.136,4,54.3528,0.2
US-2024-134642,2024-02-25,2024-03-01,SW-20245,FUR-CH-10002880,196.784,2,-22.1382,0.2
US-2024-134642,2024-02-25,2024-03-01,SW-20245,FUR-BO-10004709,231.92,5,5.798,0.2
US-2024-160143,2024-03-31,2024-04-07,HG-14965,OFF-SU-10004231,29.7,3,8.019,0.0
CA-2024-103415,2024-12-03,2024-12-08,MV-17485,FUR-FU-10000820,13.592,2,-14.2716,0.6
CA-2025-106460,2025-02-19,2025-02-22,GT-14710,OFF-PA-10001736,70.88,2,33.3136,0.0
US-2024-112347,2024-12-02,2024-12-06,BS-11380,OFF-ST-10003306,114.288,1,12.8574,0.2
US-2024-112347,2024-12-02,2024-12-06,BS-11380,OFF-BI-10003707,36.624,8,-24.416,0.7
US-2024-112347,2024-12-02,2024-12-06,BS-11380,FUR-BO-10003546,242.352,8,-363.528,0.7
US-2024-112347,2024-12-02,2024-12-06,BS-11380,TEC-PH-10000213,49.616,2,4.9616,0.2
US-2024-112347,2024-12-02,2024-12-06,BS-11380,FUR-FU-10001488,508.704,6,0.0,0.2
US-2024-112347,2024-12-02,2024-12-06,BS-11380,TEC-PH-10004833,57.36,6,-14.34,0.2
US-2024-112347,2024-12-02,2024-12-06,BS-11380,FUR-CH-10002335,906.68,5,68.001,0.2
CA-2022-103492,2022-10-10,2022-10-15,CM-12715,TEC-PH-10001128,719.952,6,71.9952,0.2
CA-2022-103492,2022-10-10,2022-10-15,CM-12715,TEC-PH-10004667,755.944,7,66.1451,0.2
CA-2022-103492,2022-10-10,2022-10-15,CM-12715,OFF-BI-10004817,11.98,5,-19.168,0.8
CA-2022-103492,2022-10-10,2022-10-15,CM-12715,OFF-BI-10004140,0.898,1,-1.5715,0.8
CA-2025-136595,2025-09-05,2025-09-07,EM-13825,FUR-FU-10004671,21.204,3,-11.6622,0.6
CA-2022-140396,2022-11-20,2022-11-25,KH-16330,OFF-EN-10002592,34.74,3,17.37,0.0
CA-2022-140396,2022-11-20,2022-11-25,KH-16330,TEC-PH-10004447,833.94,6,216.8244,0.0
CA-2022-140396,2022-11-20,2022-11-25,KH-16330,OFF-BI-10003669,12.96,3,4.536,0.2
CA-2022-140396,2022-11-20,2022-11-25,KH-16330,OFF-PA-10000223,25.92,4,12.4416,0.0
CA-2022-114181,2022-05-10,2022-05-14,AF-10885,FUR-BO-10004467,349.965,7,-216.9783,0.5
CA-2022-114181,2022-05-10,2022-05-14,AF-10885,OFF-AR-10000716,22.32,5,5.301,0.2
CA-2024-159506,2024-11-27,2024-12-02,JR-16210,OFF-PA-10003641,158.28,6,72.8088,0.0
CA-2024-159506,2024-11-27,2024-12-02,JR-16210,OFF-BI-10004519,497.94,3,224.073,0.0
US-2022-137155,2022-11-01,2022-11-05,DL-12925,OFF-AP-10002518,533.94,3,154.8426,0.0
US-2022-137155,2022-11-01,2022-11-05,DL-12925,OFF-PA-10000806,167.94,3,82.2906,0.0
US-2022-137155,2022-11-01,2022-11-05,DL-12925,FUR-FU-10003142,31.68,6,9.8208,0.0
CA-2025-105746,2025-12-30,2024-01-01,BD-11605,FUR-CH-10000454,170.786,1,0.0,0.3
US-2025-104815,2025-09-03,2025-09-07,RB-19570,FUR-BO-10003894,198.744,4,0.0,0.3
CA-2024-157672,2024-10-05,2024-10-07,RB-19795,TEC-AC-10001714,63.824,2,13.5626,0.2
US-2025-166660,2025-01-30,2025-02-01,TB-21250,FUR-CH-10001190,435.168,4,-59.8356,0.2
US-2025-166660,2025-01-30,2025-02-01,TB-21250,FUR-BO-10000468,48.58,1,7.7728,0.0
CA-2024-140802,2024-04-21,2024-04-23,KN-16390,TEC-AC-10001998,47.976,3,8.3958,0.2
CA-2024-140802,2024-04-21,2024-04-23,KN-16390,OFF-PA-10001534,20.736,4,7.2576,0.2
CA-2022-133830,2022-12-05,2022-12-10,RL-19615,OFF-AR-10003045,26.46,9,11.907,0.0
CA-2022-133830,2022-12-05,2022-12-10,RL-19615,OFF-PA-10001363,49.12,4,23.0864,0.0
CA-2022-133830,2022-12-05,2022-12-10,RL-19615,OFF-FA-10002280,15.0,3,7.2,0.0
CA-2022-100916,2022-10-21,2022-10-26,FH-14275,OFF-ST-10003479,194.7,5,9.735,0.0
CA-2022-100916,2022-10-21,2022-10-26,FH-14275,FUR-TA-10004607,591.32,4,112.3508,0.0
CA-2022-100916,2022-10-21,2022-10-26,FH-14275,OFF-AR-10001022,2.84,1,0.8804,0.0
CA-2023-129532,2023-12-08,2023-12-12,YS-21880,OFF-ST-10004186,221.96,2,4.4392,0.0
CA-2023-129532,2023-12-08,2023-12-12,YS-21880,TEC-AC-10000865,236.0,4,40.12,0.0
CA-2022-134726,2022-11-02,2022-11-07,SW-20755,TEC-AC-10000023,41.94,2,15.0984,0.0
CA-2022-134726,2022-11-02,2022-11-07,SW-20755,TEC-PH-10001750,52.792,1,4.6193,0.2
CA-2025-138597,2025-12-18,2025-12-21,PN-18775,FUR-CH-10004997,563.94,3,112.788,0.0
CA-2023-123113,2023-11-23,2023-11-27,AT-10735,OFF-AP-10000275,2625.12,8,735.0336,0.0
CA-2023-123113,2023-11-23,2023-11-27,AT-10735,OFF-AR-10004999,17.94,3,4.485,0.0
CA-2023-169656,2023-08-13,2023-08-16,EJ-13720,OFF-ST-10003816,422.856,3,15.8571,0.2
CA-2023-142734,2023-04-16,2023-04-21,DM-13345,FUR-CH-10003968,127.764,2,2.8392,0.1
CA-2022-163223,2022-03-21,2022-03-25,KH-16690,TEC-PH-10000730,3499.93,7,909.9818,0.0
CA-2022-163223,2022-03-21,2022-03-25,KH-16690,OFF-LA-10004409,14.4,5,6.624,0.0
CA-2022-163223,2022-03-21,2022-03-25,KH-16690,OFF-PA-10000675,122.97,3,60.2553,0.0
CA-2022-163223,2022-03-21,2022-03-25,KH-16690,OFF-AR-10001573,9.32,4,2.7028,0.0
CA-2022-163223,2022-03-21,2022-03-25,KH-16690,OFF-BI-10001597,122.94,3,59.0112,0.0
CA-2024-122945,2024-11-16,2024-11-22,MB-18085,FUR-FU-10001196,17.31,3,5.193,0.0
CA-2023-139738,2023-09-25,2023-09-29,DK-12895,OFF-AR-10004602,128.744,7,12.8744,0.2
CA-2025-158778,2025-09-05,2025-09-09,DB-13210,FUR-FU-10000260,58.248,9,11.6496,0.2
CA-2025-158778,2025-09-05,2025-09-09,DB-13210,FUR-CH-10001146,71.246,2,-19.3382,0.3
CA-2025-158778,2025-09-05,2025-09-09,DB-13210,OFF-AR-10000896,7.872,3,0.5904,0.2
CA-2025-158778,2025-09-05,2025-09-09,DB-13210,FUR-CH-10000309,887.271,3,-63.3765,0.3
CA-2024-119655,2024-04-20,2024-04-24,CV-12295,OFF-BI-10001989,146.86,7,70.4928,0.0
CA-2024-119655,2024-04-20,2024-04-24,CV-12295,OFF-BI-10001036,36.56,4,18.28,0.0
CA-2023-164567,2023-06-15,2023-06-19,GK-14620,TEC-PH-10002103,225.576,3,22.5576,0.2
CA-2022-131947,2022-09-17,2022-09-22,JA-15970,OFF-AR-10001473,5.248,2,0.4592,0.2
CA-2022-131947,2022-09-17,2022-09-22,JA-15970,OFF-AR-10000411,38.256,3,4.782,0.2
CA-2022-131947,2022-09-17,2022-09-22,JA-15970,OFF-PA-10000246,40.24,5,13.078,0.2
CA-2022-131947,2022-09-17,2022-09-22,JA-15970,TEC-MA-10004086,29.925,5,-21.945,0.7
CA-2022-131947,2022-09-17,2022-09-22,JA-15970,OFF-PA-10003039,148.704,6,46.47,0.2
CA-2022-131947,2022-09-17,2022-09-22,JA-15970,TEC-AC-10004633,55.92,10,16.776,0.2
CA-2025-152520,2025-07-08,2025-07-12,TH-21115,OFF-PA-10000289,12.96,2,6.2208,0.0
CA-2025-101791,2025-05-27,2025-05-31,BS-11665,FUR-FU-10003247,25.176,3,-33.3582,0.6
CA-2025-101791,2025-05-27,2025-05-31,BS-11665,FUR-FU-10002191,5.584,2,-1.6752,0.6
CA-2025-101791,2025-05-27,2025-05-31,BS-11665,OFF-ST-10001496,1297.368,9,97.3026,0.2
CA-2024-121195,2024-12-24,2024-12-27,NS-18505,OFF-ST-10000585,264.32,2,19.824,0.2
CA-2024-163209,2024-05-03,2024-05-07,MK-18160,OFF-PA-10001166,25.92,4,12.4416,0.0
CA-2024-163209,2024-05-03,2024-05-07,MK-18160,OFF-AR-10003651,22.96,7,6.6584,0.0
CA-2022-133354,2022-02-22,2022-02-24,SA-20830,OFF-PA-10001800,19.44,3,9.3312,0.0
US-2023-130491,2023-02-08,2023-02-11,BH-11710,OFF-PA-10000791,9.54,2,4.293,0.0
US-2023-130491,2023-02-08,2023-02-11,BH-11710,OFF-FA-10000134,5.81,1,1.8011,0.0
US-2023-130491,2023-02-08,2023-02-11,BH-11710,OFF-AR-10001149,5.76,2,1.728,0.0
CA-2023-113740,2023-08-24,2023-08-28,SC-20380,FUR-FU-10000010,14.91,3,4.6221,0.0
CA-2022-148425,2022-11-30,2022-12-04,RF-19345,OFF-BI-10000201,6.642,9,-4.428,0.7
CA-2025-144309,2025-12-10,2025-12-16,CM-12235,OFF-PA-10001776,18.54,2,8.7138,0.0
CA-2025-144309,2025-12-10,2025-12-16,CM-12235,OFF-BI-10003656,679.96,5,220.987,0.2
CA-2024-151225,2024-10-27,2024-10-29,JM-15655,FUR-TA-10001539,189.576,1,9.4788,0.2
CA-2024-151225,2024-10-27,2024-10-29,JM-15655,TEC-PH-10004100,71.96,5,7.196,0.2
US-2022-144078,2022-11-25,2022-11-29,RB-19435,TEC-PH-10001580,539.92,5,47.243,0.2
US-2022-144078,2022-11-25,2022-11-29,RB-19435,FUR-CH-10002335,725.344,4,54.4008,0.2
US-2022-144078,2022-11-25,2022-11-29,RB-19435,OFF-AR-10004707,7.44,3,2.604,0.0
CA-2022-124464,2022-07-14,2022-07-20,SS-20515,OFF-AP-10000576,39.48,1,11.0544,0.0
CA-2023-136805,2023-05-23,2023-05-27,NM-18445,OFF-AP-10001394,850.5,5,245.7,0.1
CA-2023-136805,2023-05-23,2023-05-27,NM-18445,FUR-FU-10003724,75.33,9,19.5858,0.0
US-2023-159499,2023-11-21,2023-11-23,EM-14095,OFF-AP-10002867,325.632,6,28.4928,0.2
US-2023-159499,2023-11-21,2023-11-23,EM-14095,TEC-AC-10002718,23.344,2,-1.459,0.2
US-2023-159499,2023-11-21,2023-11-23,EM-14095,OFF-LA-10003121,16.52,5,5.369,0.2
CA-2022-162089,2022-03-30,2022-04-01,MP-17470,OFF-EN-10002230,335.72,5,113.3055,0.2
CA-2022-162089,2022-03-30,2022-04-01,MP-17470,TEC-PH-10001819,251.944,7,88.1804,0.2
CA-2022-162089,2022-03-30,2022-04-01,MP-17470,FUR-CH-10002304,127.302,7,-9.093,0.3
US-2024-158526,2024-12-29,2018-01-01,KH-16360,FUR-CH-10002602,1207.84,8,314.0384,0.0
US-2024-158526,2024-12-29,2018-01-01,KH-16360,OFF-BI-10002414,12.53,1,5.8891,0.0
US-2024-158526,2024-12-29,2018-01-01,KH-16360,OFF-AR-10003696,34.58,1,10.0282,0.0
US-2024-158526,2024-12-29,2018-01-01,KH-16360,FUR-CH-10004495,300.98,1,87.2842,0.0
US-2024-158526,2024-12-29,2018-01-01,KH-16360,FUR-CH-10001270,258.75,3,77.625,0.0
CA-2024-104885,2024-03-02,2024-03-08,DB-13555,OFF-AR-10001615,59.52,3,15.4752,0.0
CA-2024-104885,2024-03-02,2024-03-08,DB-13555,OFF-EN-10003286,57.96,7,27.2412,0.0
CA-2024-104885,2024-03-02,2024-03-08,DB-13555,FUR-BO-10003660,441.96,2,101.6508,0.0
CA-2024-104885,2024-03-02,2024-03-08,DB-13555,OFF-PA-10002764,68.04,6,33.3396,0.0
US-2025-157490,2025-10-06,2025-10-07,LB-16795,TEC-MA-10001695,703.71,6,-938.28,0.7
US-2025-157490,2025-10-06,2025-10-07,LB-16795,OFF-BI-10002824,17.904,4,-14.92,0.7
US-2025-157490,2025-10-06,2025-10-07,LB-16795,OFF-BI-10002571,11.976,4,-9.1816,0.7
US-2025-157490,2025-10-06,2025-10-07,LB-16795,TEC-AC-10001553,67.96,5,0.8495,0.2
CA-2023-161452,2023-04-05,2023-04-11,CA-11965,FUR-CH-10003973,892.224,3,89.2224,0.2
US-2022-115196,2022-09-09,2022-09-13,DL-12925,TEC-MA-10002073,1299.99,2,-571.9956,0.5
CA-2025-138968,2025-03-15,2025-03-16,FC-14335,OFF-BI-10003529,4.544,2,1.6472,0.2
CA-2025-138968,2025-03-15,2025-03-16,FC-14335,FUR-CH-10000309,1352.032,4,84.502,0.2
CA-2023-101889,2023-12-27,2023-12-31,DB-13120,FUR-TA-10004154,1548.99,9,-464.697,0.4
CA-2023-101889,2023-12-27,2023-12-31,DB-13120,OFF-EN-10003286,19.872,3,6.7068,0.2
CA-2024-110821,2024-08-07,2024-08-08,CK-12205,TEC-AC-10001552,119.448,3,-13.4379,0.2
CA-2024-110821,2024-08-07,2024-08-08,CK-12205,OFF-ST-10002790,118.16,2,-25.109,0.2
CA-2023-121552,2023-03-22,2023-03-27,FW-14395,OFF-AR-10003217,19.56,4,5.4768,0.0
CA-2023-107685,2023-11-30,2023-12-02,JM-15865,FUR-FU-10002813,80.96,4,29.1456,0.0
CA-2023-107685,2023-11-30,2023-12-02,JM-15865,OFF-PA-10003848,25.92,4,12.4416,0.0
US-2022-120740,2022-04-15,2022-04-15,PS-18970,OFF-AP-10000240,106.96,2,31.0184,0.0
US-2022-120740,2022-04-15,2022-04-15,PS-18970,FUR-FU-10004091,187.76,4,76.9816,0.0
CA-2024-155740,2024-07-30,2024-08-02,TC-21475,OFF-BI-10001071,76.776,4,-53.7432,0.7
CA-2024-146493,2024-06-01,2024-06-05,CV-12805,OFF-BI-10003676,53.9,5,25.872,0.0
CA-2022-105417,2022-01-07,2022-01-12,VS-21820,FUR-FU-10004864,76.728,3,-53.7096,0.6
CA-2022-105417,2022-01-07,2022-01-12,VS-21820,OFF-BI-10003708,10.43,7,-18.2525,0.8
US-2024-141509,2024-09-29,2024-10-01,SC-20575,OFF-AR-10002067,99.2,5,25.792,0.0
CA-2024-139493,2024-09-13,2024-09-19,SG-20605,OFF-AR-10003158,15.92,5,2.786,0.2
CA-2022-151967,2022-10-22,2022-10-26,NB-18580,FUR-FU-10000193,129.92,4,10.3936,0.0
US-2025-140158,2025-10-04,2025-10-08,DR-12940,OFF-BI-10000977,30.4,1,13.984,0.0
US-2025-140158,2025-10-04,2025-10-08,DR-12940,TEC-CO-10001449,5399.91,9,2591.9568,0.0
US-2025-140158,2025-10-04,2025-10-08,DR-12940,OFF-ST-10000136,119.1,3,34.539,0.0
CA-2023-130974,2023-11-27,2023-11-29,MA-17560,OFF-PA-10000743,40.08,6,19.2384,0.0
CA-2023-130974,2023-11-27,2023-11-29,MA-17560,OFF-PA-10001019,59.94,3,28.1718,0.0
CA-2023-130974,2023-11-27,2023-11-29,MA-17560,TEC-AC-10003095,259.98,2,88.3932,0.0
CA-2023-130974,2023-11-27,2023-11-29,MA-17560,FUR-BO-10002916,170.98,1,32.4862,0.0
CA-2023-130974,2023-11-27,2023-11-29,MA-17560,FUR-FU-10002506,38.97,3,4.6764,0.0
CA-2023-130974,2023-11-27,2023-11-29,MA-17560,OFF-PA-10003823,154.9,5,69.705,0.0
CA-2023-130974,2023-11-27,2023-11-29,MA-17560,FUR-TA-10004619,446.068,4,0.0,0.3
CA-2024-133487,2024-05-06,2024-05-09,TS-21655,OFF-AP-10001271,152.94,3,41.2938,0.0
CA-2022-142951,2022-10-08,2022-10-08,JG-15115,TEC-AC-10002331,23.472,3,4.9878,0.2
CA-2022-133592,2022-12-31,2023-01-07,KM-16375,OFF-PA-10003228,195.64,4,91.9508,0.0
CA-2022-133592,2022-12-31,2023-01-07,KM-16375,OFF-PA-10002586,14.94,3,7.0218,0.0
CA-2022-133592,2022-12-31,2023-01-07,KM-16375,TEC-AC-10002049,1687.8,4,742.632,0.0
CA-2022-133592,2022-12-31,2023-01-07,KM-16375,FUR-BO-10000362,341.96,2,78.6508,0.0
CA-2022-133592,2022-12-31,2023-01-07,KM-16375,FUR-CH-10004218,605.88,6,151.47,0.0
CA-2023-120782,2023-04-28,2023-05-01,SD-20485,OFF-AP-10003779,186.732,1,41.496,0.1
CA-2023-120782,2023-04-28,2023-05-01,SD-20485,OFF-BI-10003527,3812.97,3,1906.485,0.0
CA-2023-116876,2023-02-14,2023-02-21,TT-21070,OFF-BI-10002897,26.424,9,9.5787,0.2
CA-2023-116876,2023-02-14,2023-02-21,TT-21070,TEC-PH-10002584,625.99,1,187.797,0.0
CA-2025-169838,2025-11-25,2025-11-29,BB-11545,FUR-TA-10001095,1568.61,9,329.4081,0.0
CA-2025-169838,2025-11-25,2025-11-29,BB-11545,OFF-BI-10004002,17.3,1,8.304,0.0
CA-2025-169838,2025-11-25,2025-11-29,BB-11545,TEC-AC-10004518,160.0,8,62.4,0.0
US-2024-128951,2024-07-15,2024-07-17,RS-19420,OFF-AP-10002191,179.94,3,50.3832,0.0
US-2024-128951,2024-07-15,2024-07-17,RS-19420,FUR-TA-10004575,872.94,3,157.1292,0.0
US-2024-128951,2024-07-15,2024-07-17,RS-19420,OFF-PA-10003177,12.96,2,6.2208,0.0
CA-2022-102330,2022-12-29,2023-01-03,AI-10855,OFF-LA-10003923,88.8,6,44.4,0.0
